winding_speed_rpm,wire_tension_N,wire_diameter_mm,num_turns,slot_width_mm,slot_depth_mm,insulation_thickness_mm,winding_temperature_C,spindle_torque_Nm,back_tension_N,tension_mean_N,tension_std_N,tension_peak_N,tension_slope_start,tension_area_Nmm,power_mean_W,power_std_W,power_peak_W,power_rms_W,power_energy_J,temp_max_C,temp_gradient_C_per_turn,temp_time_above_60s,tension_variability_ratio,tension_dynamic_range,power_per_turn_W,power_instability_idx,thermal_stress_idx,slot_density_idx,mech_load_idx,speed_tension_product,back_tension_ratio,log_power_per_turn_W,log_tension_variability_ratio,log_back_tension_ratio,log_tension_slope_start,log_slot_density_idx,log_power_std_W,log_tension_area_Nmm,log_temp_time_above_60s,log_thermal_stress_idx,material_Aluminum,material_Composite,material_Steel,slot_fill_factor_pct,winding_resistance_mOhm,insulation_integrity_score,process_stability_index,insulation_failure
684.5,8.69,1.12,117,3.71,24.09,0.023,64.8,2.591,5.79,8.733,1.218,11.377,2.823,974.91,185.71,5.75,209.0,181.04,1904.64,73.1,0.0711,7.704,0.1394709562039441,2.644,1.5872649436985904,0.030962252808344984,5.19741,1.2897367473239625,22.51579,5948.304999999999,0.6662830073322202,0.9506013114499733,0.13056408118565618,0.5105954016662488,1.3410354547142758,0.8284368534575753,1.9095425048844386,6.883370369046448,2.163782690113587,1.8241314628370922,0,1,0,82.0,529.6,56.6,0.9091,0
737.7,9.19,0.3,113,6.35,20.47,0.078,67.5,2.702,7.64,8.814,1.449,10.684,9.7954,250.95,208.73,17.961,230.04,204.65,1918.53,79.5,0.1052,8.466,0.16439753070143742,1.8699999999999992,1.8471681252462997,0.08604896236262653,8.3634,0.06144962868882383,24.83138,6779.463,0.8313383208554602,1.0463248600283575,0.15220381222531457,0.6050470224389015,2.3791201174720364,0.05963554808077077,2.9423842380520666,5.529230655126607,2.247706431484056,2.236808472394216,0,1,0,22.0,6659.2,48.3,1.0,1
390.8,12.41,0.3,105,4.29,18.27,0.034,74.9,1.941,2.0,12.905,1.481,17.769,14.3025,341.59,79.45,5.335,106.25,81.6,1280.76,79.8,0.0461,10.456,0.11476171137065393,4.863999999999999,0.7566666594603175,0.06714914956388736,3.67878,0.09469473756653499,24.08781,4849.828,0.16116034156645112,0.5634180697828752,0.10864067029726826,0.14941979961099106,2.728016213743088,0.09047554592447049,1.8460898137731023,5.83653439690594,2.4385136102182896,1.5430373921849538,0,1,0,22.0,6781.6,47.5,0.9866,0
266.0,14.69,0.71,85,4.14,29.82,0.038,34.8,2.92,3.67,14.582,2.062,16.104,6.824,746.84,81.35,8.736,106.28,79.95,1559.62,40.3,0.064,0.0,0.14140720467650494,1.5219999999999985,0.9570588122698963,0.10738782904255897,2.5791999999999997,0.27259477097480855,42.8948,3907.54,0.24982979919470394,0.6714427402208852,0.13226189124046941,0.22300738139927084,2.057195932732516,0.24105794287742668,2.275830355685226,6.617189051350493,0.0,1.275139311753728,1,0,0,28.48,876.0,59.9,0.9792,0
336.8,17.37,1.0,48,3.52,21.81,0.038,24.1,2.003,4.88,17.628,1.074,20.116,6.1345,715.97,70.65,3.72,79.06,68.83,604.18,29.3,0.1052,0.0,0.060925796407658474,2.4879999999999995,1.4718749693359383,0.052653927067884965,3.08236,0.4910579924765997,34.79211,5850.216,0.2809441404177236,0.9049769595686986,0.0591419197757989,0.2475974157325326,1.964942171388493,0.3994859300474033,1.551808799597464,6.575033998720077,0.0,1.406675252561676,0,1,0,48.38,270.4,66.8,1.0,0
456.3,12.38,0.5,42,4.07,25.32,0.034,43.8,0.945,1.54,12.14,0.824,13.243,7.9432,215.84,45.17,5.343,51.86,43.67,249.46,58.7,0.3463,0.0,0.06787478847818876,1.1029999999999998,1.0754761648696152,0.1182864707043066,20.32781,0.08002414922553049,11.6991,5648.994000000001,0.12439417412001824,0.7301906044024294,0.06567049441231247,0.11724437871346041,2.190893466973979,0.07698340128014815,1.8473518426517601,5.379159754392138,0.0,3.0600118549195527,1,0,0,22.0,1005.7,65.0,1.0,0
690.8,14.25,0.3,65,6.07,17.11,0.02,28.9,1.806,1.03,13.926,1.298,15.813,15.7362,231.82,130.68,11.138,145.44,134.27,737.74,33.5,0.0692,0.0,0.09320694433384,1.8870000000000005,2.0104615075313617,0.08523109821525024,2.3182,0.04423917737092093,25.735500000000002,9843.9,0.07228069668205638,1.1020933917689941,0.08911552735112445,0.0697878722933028,2.817574038097915,0.043288560320297355,2.4963410274136635,5.450265622820095,0.0,1.1994224672271179,0,1,0,22.0,3817.6,67.4,0.863,0
716.4,19.95,1.12,111,6.49,22.28,0.064,23.2,0.824,5.69,19.992,0.879,24.113,5.992,2110.76,61.79,6.267,74.0,59.5,574.41,32.7,0.0847,0.0,0.043967584835554976,4.120999999999999,0.5566666616516517,0.10142417702825414,2.76969,0.7562911514061691,16.438799999999997,14292.179999999998,0.28521301828506174,0.4425467797910592,0.043028439970327445,0.25092447759284414,1.9447666383532343,0.5632042852310557,1.9833435516344988,7.655277002005415,0.0,1.3269927699622917,0,1,0,74.1,476.0,59.5,0.9008,0
204.2,5.73,0.71,87,4.29,15.41,0.078,41.1,4.42,5.49,5.74,1.793,7.545,2.6628,298.53,94.5,3.563,99.78,94.06,2416.09,55.1,0.1594,0.0,0.3123692835593582,1.8049999999999997,1.0862068840665875,0.03770370330472272,8.78294,0.5210337959282195,25.326600000000003,1170.066,0.9581150160357738,0.7353475290657108,0.27183411704529775,0.6719822839744032,1.29822788225144,0.41939023257548586,1.5179803019452656,5.702214579484039,0.0,2.2806400523684744,0,0,1,50.81,973.3,66.2,0.8506,0
506.4,10.05,0.5,105,4.57,22.58,0.033,63.5,4.373,3.88,10.289,1.087,11.609,7.3593,459.27,231.94,10.788,290.25,232.1,2885.19,67.4,0.0369,6.488,0.10564679700196355,1.3200000000000003,2.2089523599147394,0.04651202877247552,2.4870600000000005,0.19979243835572794,43.94865000000001,5089.32,0.3860696133264066,1.1659445162446127,0.10043050038039776,0.32647212557165334,2.1233746915334697,0.18214857379636518,2.467082064875448,6.131813273813276,2.013301739175291,1.249058974313475,0,0,1,22.0,2265.1,57.0,0.9337,0
450.4,19.27,0.71,109,5.53,29.46,0.06,52.0,2.262,4.43,19.133,0.974,22.03,8.7713,1260.3,106.7,10.484,128.79,108.7,1549.22,66.6,0.1329,2.546,0.050906807562493724,2.897000000000002,0.9788990735880819,0.09825679383077045,8.85114,0.2648958779396673,43.58874,8679.207999999999,0.2298910103844831,0.6825406666277237,0.04965341770884918,0.20692555601476778,2.279449517591889,0.23498980886271867,2.4409547622588175,7.139898214093147,1.2658202076520162,2.2875871845277076,0,0,1,28.19,1116.3,57.2,0.9434,0
333.3,22.9,0.5,67,6.1,20.76,0.065,38.6,3.495,3.91,21.986,1.011,23.026,14.5866,622.66,121.97,3.901,160.95,123.6,1471.29,52.9,0.2105,0.0,0.045983805786236426,1.0399999999999991,1.8204477340231682,0.03198327431349287,11.135449999999999,0.10388372289888764,80.0355,7632.57,0.1707423506226048,1.0368956432774534,0.04495788348295621,0.1576380353190671,2.746411570766645,0.09883461884684586,1.5894392659274104,6.435605348077976,0.0,2.496130921309308,1,0,0,22.0,1479.1,47.5,0.9469,0
271.9,15.23,0.5,65,5.08,15.58,0.071,56.7,2.079,1.17,15.017,1.487,16.356,9.765,416.49,59.21,6.13,65.09,61.05,849.28,70.2,0.2045,2.531,0.09902110281540237,1.3390000000000022,0.910923062908876,0.1035298074053402,14.3559,0.1612545863608951,31.663170000000004,4141.036999999999,0.07682205667616174,0.6475864043267315,0.09441987707098257,0.07401416323881053,2.3763001308163263,0.1495009606415738,1.9643112344262046,6.034260591908246,1.2615811169462494,2.731499765004818,1,0,0,22.0,1370.2,58.5,0.9503,0
402.6,15.64,0.3,64,4.37,15.46,0.045,34.3,3.283,3.35,16.039,1.137,20.27,18.0118,263.39,138.4,4.326,178.71,132.1,1320.19,39.1,0.0737,0.0,0.07088970192096128,4.230999999999998,2.1624999662109383,0.031257225207679006,2.88167,0.06696092306133461,51.34612,6296.664000000001,0.21419435970624298,1.1513628433693504,0.06848980009398571,0.19408077842770557,2.9450598390246445,0.06481434846371768,1.6726004873917404,5.577425285779679,0.0,1.3562654734054815,0,1,0,22.0,3988.1,73.7,0.9706,1
765.7,7.14,0.71,51,4.44,20.82,0.038,22.8,3.78,2.24,6.995,0.943,11.081,3.6218,217.2,303.12,27.02,390.29,296.95,1211.3,33.0,0.197,0.0,0.13481055971257186,4.085999999999999,5.943529295224916,0.0891396143799828,6.501,0.21843038684402286,26.989199999999997,5467.098,0.3137254462569403,1.9378101892345811,0.12646572926049124,0.27286695322043014,1.5307842396048381,0.19756346224515928,3.332918540908861,5.38541207339897,0.0,2.0150363449874993,1,0,0,22.0,554.0,76.7,0.8957,0
393.9,13.95,0.71,44,5.43,17.4,0.04,62.5,4.303,1.69,13.825,1.866,18.486,6.8246,369.55,177.5,11.158,193.15,173.6,1189.61,74.4,0.2643,2.568,0.1349728654630839,4.661000000000001,4.034090817407027,0.06286197147683396,19.66392,0.1843784555687042,60.026849999999996,5494.905,0.12114694472064913,1.6162329373543294,0.12660874356660384,0.11435221910382203,2.057272616908774,0.16921812691496602,2.4979873893265307,5.914988388397368,1.272005214717763,3.028389184318759,0,1,0,22.0,510.2,53.3,0.8249,1
511.3,15.65,1.12,87,3.01,15.35,0.063,55.1,2.281,7.7,16.146,0.858,20.564,5.05,1341.64,122.11,10.384,142.82,117.79,1246.76,69.9,0.1684,2.917,0.05314009332713406,4.417999999999999,1.4035632022578943,0.08503807972288856,11.77116,1.8551126826172992,35.69765,8001.845,0.4920127481142014,0.8769523039320439,0.05177626639856741,0.40012604605753416,1.80005827204275,1.0491113108465548,2.432208860787551,7.202393103999924,1.3653260546836943,2.5471895038202668,1,0,0,82.0,369.8,47.0,0.909,1
621.8,9.85,1.12,76,5.17,26.34,0.069,62.4,3.698,5.2,9.493,1.214,13.226,2.7859,686.16,240.81,22.309,265.14,235.74,1765.97,66.7,0.0564,4.409,0.12788369031036656,3.7330000000000005,3.168552589887466,0.09264150121406295,3.76188,0.5498360387578715,36.4253,6124.73,0.5279187281300785,1.427568874810892,0.12034303633253851,0.42390650093323035,1.331283639337401,0.43814914388936893,3.1488395520845325,6.532567161758244,1.6880642328892899,1.5606425482511483,1,0,0,49.46,329.2,55.4,0.9128,1
418.2,10.38,0.3,118,4.24,21.88,0.031,24.1,1.784,6.1,9.613,1.461,10.823,10.6086,289.49,78.12,4.752,88.0,76.64,1322.64,36.0,0.1005,0.0,0.15198167564946682,1.2100000000000009,0.6620338926946281,0.060829492308890266,3.6180000000000003,0.08990859669134714,18.51792,4340.916,0.5876685368334743,0.5080420889417105,0.14148365559290665,0.46226661108408384,2.451746202736779,0.08609383647845022,1.7495476204187455,5.67156915229155,0.0,1.5299617109323036,1,0,0,22.0,7451.2,70.0,0.9249,0
783.1,12.55,0.3,83,5.78,19.34,0.042,66.4,4.464,3.21,12.465,0.547,16.597,13.5162,263.0,366.08,14.539,413.29,366.88,2328.12,72.8,0.0762,5.912,0.04388286852122997,4.1320000000000014,4.410602356498766,0.03971536265374956,5.54736,0.052483908675701525,56.02320000000001,9827.905,0.2557768720496516,1.6883604279725628,0.04294728826309161,0.22775440262244306,2.6752652671561576,0.05115299778835934,2.743352992804597,5.575949103146316,1.9332590315017544,1.879061914964178,0,0,1,22.0,4826.0,58.8,0.9186,1
777.5,5.4,1.0,54,3.33,28.5,0.074,54.8,0.895,3.75,5.159,1.392,9.541,2.127,236.82,72.9,2.644,88.7,74.09,303.78,59.1,0.0779,1.77,0.26981968020552816,4.382000000000001,1.3499999750000007,0.0362688609565314,4.60389,0.44688372979904617,4.833,4198.5,0.6944443158436452,0.85441531751777,0.23887490629966945,0.5273548498216447,1.1400740784757042,0.36941209182867635,1.293081979397712,5.471514085009432,1.0188473201992472,1.7234609994455672,1,0,0,29.99,322.3,62.9,0.8834,0
351.1,11.44,1.12,82,5.06,16.74,0.068,51.9,3.033,2.66,10.958,0.778,15.155,3.3552,858.53,111.51,9.256,130.84,110.18,1562.69,59.3,0.0901,1.875,0.07099835088534853,4.196999999999999,1.3598780321966095,0.0830060076853555,5.34293,0.9537483584305408,34.69752,4016.5840000000003,0.23251746219252956,0.8586099364293727,0.06859125167483571,0.2090587949418705,1.4713705334750098,0.6697497625385019,2.327862900178314,6.756385728227735,1.0560526742493137,1.847340806803383,0,0,1,79.75,378.6,58.9,0.901,0
498.3,9.23,0.5,87,4.68,29.34,0.079,55.1,3.24,1.68,9.141,1.529,12.175,5.9958,335.31,169.09,12.996,225.63,172.81,1771.2,67.4,0.14,2.93,0.167268333085184,3.0340000000000007,1.9435631960509978,0.07685847727920943,9.436000000000002,0.1244065300535424,29.905200000000004,4599.309,0.18201514821070983,1.0796208189519876,0.15466626096547287,0.1672207346468869,1.945309968983281,0.11725536762279448,2.6387715745054416,5.818033353659475,1.3686394258811698,2.345261367274482,0,0,1,22.0,1792.2,62.4,0.9212,1
380.5,11.55,0.71,109,5.25,19.71,0.065,67.8,3.346,2.25,11.796,0.815,13.727,5.8035,774.22,133.32,12.906,145.05,131.14,2291.41,75.9,0.0731,8.289,0.06909121150464467,1.931000000000001,1.2231192548337684,0.09680467974193911,5.548290000000001,0.41704905827193534,38.646300000000004,4394.775000000001,0.19480517793894564,0.7989112794423008,0.06680895254206107,0.17798314107903912,1.917437185648776,0.3485765813314977,2.632320401676826,6.653146860037349,2.228830904405384,1.8792039468605046,1,0,0,41.72,1198.9,53.5,0.9026,1
370.9,7.4,0.3,85,3.23,28.33,0.044,53.1,1.245,6.58,7.391,1.477,11.772,8.0172,162.95,48.37,3.67,64.92,47.36,665.15,62.1,0.1045,2.297,0.19983761333546024,4.381,0.5690588168346021,0.07587347372599806,6.48945,0.06566020206708287,9.213000000000001,2744.66,0.8891890690285041,0.45047595987721895,0.18218622541662705,0.6361476729911697,2.1991338645978407,0.06359451514197649,1.541159071680806,5.099561503290658,1.1930129640895941,2.013495363591267,0,1,0,22.0,5271.7,59.8,0.8772,0
222.1,22.81,0.71,82,5.03,24.04,0.055,52.8,4.273,5.74,22.964,1.642,26.873,10.8626,1138.46,99.39,6.76,111.23,99.8,2201.31,67.7,0.18,2.129,0.07150321932140657,3.9090000000000025,1.2120731559503275,0.06801489014976467,12.186,0.2684837339800289,97.46712999999998,5066.101,0.25164400475037246,0.7939301554234862,0.06906254042666066,0.22445789099157176,2.473390593826753,0.23782227693992566,2.048982334195127,7.0383097449542085,1.1407134646867452,2.5791556606911077,0,1,0,30.89,923.3,47.4,0.8905,0
565.7,16.87,0.71,60,4.97,27.4,0.06,74.5,1.47,4.83,17.779,1.545,22.702,8.3122,643.04,87.11,5.734,111.66,82.96,554.32,81.7,0.1178,5.901,0.08690027071824788,4.923000000000002,1.4518333091361115,0.06582481843847068,9.624260000000001,0.17444192656432975,24.7989,9543.359000000002,0.2863070369705372,0.8968360341709877,0.08332985666071306,0.2517753507946642,2.2313253684216705,0.16079307865327563,1.9071693207388827,6.467760835976738,1.9316663286384648,2.363140065326188,0,1,0,22.0,622.7,37.7,0.9472,0
501.6,18.58,1.0,62,4.96,29.76,0.025,62.1,3.104,4.33,18.411,1.301,20.033,6.2646,971.95,163.06,5.28,187.79,156.21,1209.26,72.1,0.1587,3.535,0.07066427295289375,1.6219999999999999,2.629999957580646,0.03238071855525133,11.442269999999999,0.32988833924591254,57.67232,9319.728,0.23304627378652995,1.289232636590987,0.06827927169120435,0.2094877529074605,1.9830132370068154,0.2850949832550049,1.8373699804801074,6.880332693404165,1.5118250835670999,2.5210995465485784,1,0,0,33.15,323.2,49.7,0.9211,0
230.9,20.78,1.12,119,5.11,19.33,0.053,45.4,1.624,7.46,20.923,1.107,22.825,6.2142,2370.96,39.26,2.364,42.91,38.94,1214.19,52.2,0.0562,0.175,0.05290828022232566,1.902000000000001,0.32991596361415154,0.060213956693480473,2.93364,1.186916396917165,33.74672,4798.102000000001,0.35899902025991237,0.2851157549848726,0.051556126055490786,0.30674841424153,1.9760513059673002,0.78249251367413,1.2131307421107016,7.771471896569019,0.16126814759612226,1.3695652058660057,0,1,0,82.0,533.0,46.2,1.0,0
367.2,14.97,0.3,86,5.37,29.42,0.063,59.5,1.937,1.51,14.714,0.969,16.561,16.059,325.68,74.47,8.776,97.36,77.77,1046.5,66.6,0.0817,4.154,0.06585564320676612,1.8469999999999995,0.8659302224891835,0.11784611094607075,5.4412199999999995,0.0384781235874842,28.99689,5496.984,0.10086839673557804,0.6237597075615481,0.06377789744304106,0.0960993199291335,2.8366779236983826,0.03775629871733599,2.2799304024292395,5.788981098490075,1.6397731122301733,1.862717963168372,0,0,1,22.0,5321.9,57.3,0.9729,0
745.0,6.74,0.71,54,5.82,20.84,0.03,42.6,2.822,2.96,6.315,1.788,10.485,2.98,205.96,220.14,23.912,251.55,225.02,957.45,53.7,0.2008,0.0,0.28313534708862276,4.169999999999999,4.076666591172841,0.10862178564267382,10.782960000000001,0.17627049973976822,19.02028,5021.3,0.439169074307259,1.6246548633682136,0.2493065727340935,0.36406591530995813,1.3812818192963463,0.16234883981214743,3.2153496150916423,5.332525537877774,0.0,2.4666544200042333,0,1,0,22.0,611.8,67.6,0.8798,0
343.7,15.74,0.3,64,3.94,20.78,0.067,34.1,2.344,3.45,15.45,0.92,17.197,17.3761,254.19,84.36,5.032,105.25,80.89,942.42,48.3,0.2183,0.0,0.05954692171217336,1.7469999999999999,1.3181249794042973,0.059649122099939285,10.54389,0.05525487419466234,36.89456,5409.838,0.2191867713350209,0.8407586603770796,0.05784138440172513,0.19818405560842475,2.911050907252704,0.05378232466498226,1.797078630705655,5.542008365749907,0.0,2.446156292666642,1,0,0,22.0,3968.2,56.3,0.9194,0
286.9,16.74,0.5,75,5.89,20.11,0.055,53.6,1.393,6.48,16.497,0.785,17.764,10.9925,531.14,41.85,3.47,51.06,43.3,656.36,62.7,0.1191,2.158,0.047584406402109085,1.2669999999999995,0.5579999925600001,0.08291517125650727,7.46757,0.12432652195079553,23.31882,4802.705999999999,0.3870967510694892,0.44340294267320357,0.04648694847201165,0.3272128945375827,2.484281454394082,0.11718420924078084,1.4973884086254776,6.276906612616416,1.1499389158334503,2.136243572578483,0,1,0,22.0,1606.3,52.0,0.9822,0
493.7,19.91,1.0,114,4.74,23.12,0.077,71.2,1.432,7.95,20.089,1.466,25.083,6.8512,1947.77,74.05,7.869,88.24,75.77,1026.05,83.2,0.1043,9.954,0.07297525645999021,4.994,0.649561397810865,0.10626603502679224,8.677760000000001,0.8170122294458637,28.51112,9829.567,0.3992968157058355,0.5005094330676548,0.07043540323354834,0.33596983594329277,2.060666386353502,0.5971935199614795,2.1825620503943153,7.574953683308418,2.3937046863615294,2.2698304695515494,0,0,1,78.24,633.3,43.1,0.9862,1
791.4,13.63,0.5,90,3.27,17.31,0.023,71.2,2.347,2.68,14.808,0.882,15.907,9.6627,566.49,194.52,13.561,233.18,196.68,1327.27,74.4,0.0347,7.873,0.05956239468109167,1.0990000000000002,2.1613333093185187,0.06971519602243884,2.5816800000000004,0.31219617029004143,31.989610000000003,10786.782000000001,0.19662507728356002,1.1509938719386297,0.057855987677543776,0.17950515886898902,2.366751669968962,0.27170219938303186,2.6783467217287673,6.341223128054929,2.183012957853201,1.2758319640811382,1,0,0,25.59,2004.7,52.8,0.9736,0
345.2,7.55,0.3,54,3.2,23.31,0.036,40.1,3.602,7.12,7.194,0.82,11.535,7.9876,100.5,130.22,4.117,165.34,134.39,1222.11,44.9,0.0863,0.0,0.11398385960747016,4.341,2.4114814368244177,0.03161572698805309,3.87487,0.051172176948458575,27.1951,2606.2599999999998,0.9430462327091083,1.227146635905589,0.10794265271742848,0.6642569646099582,2.1958458495499387,0.04990590050262613,1.6325683298229547,4.620058798481842,0.0,1.584093437427582,0,1,0,22.0,3236.1,70.5,1.0,0
603.3,10.68,0.3,107,4.17,23.13,0.056,50.0,4.122,6.81,10.467,0.623,12.929,11.5053,284.87,260.44,9.56,280.32,257.94,2771.54,58.5,0.079,1.772,0.059520391753091456,2.4619999999999997,2.434018668840947,0.03670711090190788,4.6215,0.07841596227662712,44.02296,6443.244,0.6376403897340459,1.2337311989313702,0.05781634512249628,0.49325641904103473,2.526152554445656,0.0754932628807395,2.3570732782781154,5.655537162028207,1.0195690813276568,1.7265985322076773,1,0,0,22.0,7032.0,55.3,0.9938,0
657.0,12.26,1.12,60,5.75,26.43,0.038,33.2,1.111,2.57,12.23,1.007,16.597,3.7893,703.36,76.45,5.806,95.6,74.32,418.94,35.5,0.0371,0.0,0.0823385051235891,4.367000000000001,1.274166645430556,0.07594506113871732,1.31705,0.38896647078240526,13.62086,8054.82,0.20962477898655962,0.8216136755942721,0.07912398281222296,0.19031021150659125,1.5663842629566007,0.32855992437531406,1.917804576078714,6.557289589092577,0.0,0.8402948248462327,1,0,0,33.99,268.3,64.9,1.0,0
342.6,17.92,0.71,52,5.48,27.5,0.063,74.8,2.254,3.8,18.116,1.167,21.335,8.5116,568.88,80.88,9.483,106.66,80.98,736.6,80.1,0.0998,5.16,0.06441819030590691,3.219000000000001,1.5553845854733734,0.11724777303106118,7.99398,0.13661445919147663,40.39168,6139.392000000001,0.21205355959522543,0.93820273501843,0.062428349702827915,0.19231607775589496,2.252512106359605,0.12805407124240661,2.3497548974704356,6.34542581234903,1.8180767775454285,2.196555464641351,1,0,0,22.0,540.7,44.9,0.9589,1
636.9,16.42,0.71,58,5.76,21.61,0.066,74.0,1.171,3.87,16.547,1.297,21.154,7.9067,578.66,78.1,7.215,83.36,78.48,426.71,82.7,0.1479,5.607,0.07838278368388325,4.606999999999999,1.3465517009215224,0.09238156091700947,12.231330000000002,0.1844834104364179,19.22782,10457.898000000001,0.23568817078634766,0.8529468892171604,0.07546249636364223,0.21162803819746423,2.1868038025083023,0.16930673897739865,2.1059617514892315,6.362441724757473,1.8881296930477487,2.582587502174682,0,1,0,22.0,649.9,46.2,0.9844,1
420.7,12.12,0.5,73,4.81,19.53,0.026,56.4,0.861,7.85,12.764,1.581,17.469,8.7269,394.33,37.95,1.381,41.44,38.09,395.1,58.6,0.0297,2.78,0.12386398277468015,4.705000000000002,0.5198630065772192,0.03638998586587652,1.74042,0.15258274576690145,10.435319999999999,5098.883999999999,0.6476897155371523,0.41862020354465074,0.116772732382686,0.4993741343534195,2.274895243172382,0.1420052900722714,0.8675205675047257,5.9797208591508095,1.3297240096314962,1.008111193324617,1,0,0,22.0,1544.5,58.2,0.9143,1
579.4,24.73,1.0,117,4.54,18.89,0.051,64.6,3.248,2.27,23.517,1.411,24.554,7.9774,2340.97,197.09,9.271,249.31,198.37,2387.97,70.1,0.0461,7.657,0.059999147000078794,1.036999999999999,1.6845299001322231,0.047039423374907796,3.23161,1.0714895190333549,80.32304,14328.562,0.09179134283092022,0.9875056288822415,0.058268103406745195,0.08781978107132486,2.1947103080975547,0.7282679229199875,2.3293243901836673,7.758747734511145,2.1583682422336365,1.4425825353000126,0,1,0,82.0,664.2,42.0,0.9474,1
580.1,17.12,0.71,107,3.52,17.92,0.051,59.9,3.029,6.59,15.922,1.124,17.224,7.5298,1029.89,184.01,18.295,217.36,192.27,2036.44,68.6,0.0804,5.314,0.07059414203026367,1.3019999999999996,1.7197196100960783,0.09942394381053235,5.51544,0.6715984432776908,51.856480000000005,9931.312000000002,0.38492988405783385,1.0005287904708307,0.06821376729232896,0.3256495131288008,2.1435659145698596,0.5137803203143834,2.9598459949895823,6.938177785793385,1.8427693901358,1.874174744750661,0,0,1,62.86,1222.4,51.1,0.9724,0
521.5,9.74,1.12,91,4.15,15.86,0.042,53.4,1.403,3.34,9.497,1.121,11.498,2.6267,821.71,76.62,8.101,89.73,79.71,802.29,62.9,0.1027,2.559,0.11803726250002501,2.0009999999999994,0.8419780127255164,0.10572957314370174,6.45983,1.362122079474954,13.66522,5079.41,0.3429157758813372,0.6108400011307744,0.11157470378395087,0.29484320215780613,1.2883231438939189,0.8595604012299701,2.208384297595219,6.712603769200076,1.2694796065280556,2.009532625752261,0,1,0,82.0,386.2,66.2,0.9554,1
254.2,7.04,0.5,66,4.52,20.14,0.076,24.8,1.665,6.12,7.584,1.404,11.262,5.0556,213.89,44.32,3.793,48.36,45.99,690.5,38.9,0.2095,0.0,0.1851265578683336,3.678000000000001,0.6715151413406797,0.08558212803289424,8.14955,0.14235604698198728,11.7216,1789.568,0.869318058335503,0.5137304853716452,0.1698495687732815,0.6255736896696147,1.8009834637555866,0.13309283758255544,1.5671565201774942,5.370126269294469,0.0,2.213704697750169,0,0,1,22.0,1522.4,68.5,0.9423,0
701.2,8.06,0.5,68,3.31,19.05,0.07,46.1,0.888,3.94,7.274,1.709,11.827,4.743,207.21,65.18,5.736,78.35,67.15,379.28,56.5,0.1506,0.25,0.23494635208326203,4.553,0.9585293976686855,0.08800245339057297,8.5089,0.21174629597751704,7.157280000000001,5651.6720000000005,0.4888336862489223,0.6721938843091223,0.2110275295277187,0.397993052533322,1.7479817218821596,0.19206253898399686,1.9074662769400255,5.338547185767103,0.22314355131420976,2.252228202149081,0,1,0,22.0,1521.8,58.5,0.9594,0
392.5,9.92,1.12,67,3.77,29.5,0.062,57.8,3.889,5.05,8.415,1.251,11.255,2.4358,537.13,159.85,5.203,173.91,166.94,1637.29,65.2,0.1087,2.851,0.1486630839378391,2.8400000000000016,2.3858208599131214,0.032549264732253586,7.08724,0.5935227349690521,38.57888,3893.6,0.509072529327366,1.2195963762018331,0.1385987304001225,0.41149524312857405,1.234249795210208,0.4659471220901082,1.8250330459909805,6.288100166660316,1.3483328548327718,2.090287510933124,1,0,0,56.19,303.6,56.4,0.8722,0
311.9,8.21,1.0,74,5.09,23.37,0.063,57.9,4.406,6.83,8.499,1.012,11.927,2.7582,535.51,143.93,15.05,171.7,138.15,2048.76,72.0,0.1879,3.184,0.11907281808767878,3.427999999999999,1.9449999737162167,0.10456471823410882,13.5288,0.488590594820157,36.17326,2560.699,0.8319122007415103,1.080108808178666,0.11250050146427458,0.6053603397440441,1.3239401193729152,0.3978297627859716,2.775708849576025,6.285085201226027,1.4312677267626217,2.6761328864221516,0,1,0,38.81,438.2,59.1,0.8852,0
224.5,8.73,1.12,47,5.57,20.21,0.048,41.8,1.301,6.63,8.853,0.803,10.607,2.4389,399.54,30.59,3.087,39.12,29.87,384.26,54.0,0.2542,0.0,0.0907037060088438,1.7539999999999996,0.6508510499818926,0.10091532850881568,13.726799999999999,0.41134125815782957,11.35773,1959.885,0.759450084828169,0.5012909428074624,0.08682308977281104,0.5650013084246491,1.2351516528069366,0.34454049916188556,1.4078112045821403,5.992813636677278,0.0,2.6896689631534048,1,0,0,35.22,204.2,68.1,0.9514,0
554.5,10.7,1.0,55,6.49,23.71,0.075,71.9,1.656,7.06,10.157,0.622,14.377,2.9941,473.29,96.19,5.128,108.45,96.14,572.43,76.5,0.0821,4.933,0.061238548662149395,4.220000000000001,1.7489090591107443,0.05331115445149024,6.2806500000000005,0.2807219146228129,17.719199999999997,5933.15,0.6598130224473812,1.011204127192015,0.059436668160844336,0.5067049589445287,1.3848182722365237,0.24742391474474312,1.8128684324382902,6.161818948958974,1.7805299872765061,1.9852201439371482,0,0,1,22.0,293.6,57.8,0.9306,0
606.5,8.47,1.12,75,6.27,17.09,0.062,30.9,4.013,1.42,7.975,1.467,12.844,2.2398,566.84,254.9,23.905,304.41,263.73,1891.14,34.6,0.0487,0.0,0.18394982019437991,4.869,3.398666621351112,0.09378187487727786,1.6850200000000002,0.6895687669357476,33.99011,5137.055,0.1676505114934461,1.4813014543961136,0.16885615397110434,0.15499362001913972,1.1755115995039005,0.5244733288805776,3.2150685865252466,6.341839688898187,0.0,0.9876881767226576,0,1,0,54.95,317.4,66.8,1.0,0
